Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,9.550000,9.750000,9.450000,9.650000,9.650000,133267
2021-08-09,9.500000,9.750000,9.250000,9.350000,9.350000,178620
2021-08-10,9.200000,9.500000,9.000000,9.100000,9.100000,156093
2021-08-11,9.200000,9.200000,8.300000,8.500000,8.500000,536634
2021-08-12,8.550000,9.100000,8.550000,8.900000,8.900000,249403
2021-08-13,9.000000,9.100000,8.650000,8.950000,8.950000,167206
2021-08-16,8.900000,8.950000,8.450000,8.550000,8.550000,218010
2021-08-17,8.550000,9.400000,8.500000,8.600000,8.600000,159939
2021-08-18,9.100000,9.100000,8.150000,8.250000,8.250000,325934
2021-08-20,8.250000,8.300000,7.450000,7.650000,7.650000,844268
2021-08-23,7.850000,8.000000,7.350000,7.800000,7.800000,240381
2021-08-24,8.050000,8.050000,7.500000,7.750000,7.750000,157974
2021-08-25,7.600000,8.050000,7.600000,7.950000,7.950000,120324
2021-08-26,8.050000,8.350000,7.600000,8.100000,8.100000,146352
2021-08-27,8.100000,8.100000,7.800000,7.950000,7.950000,91906
2021-08-30,8.150000,8.200000,7.900000,8.100000,8.100000,120798
2021-08-31,8.250000,8.250000,7.950000,8.050000,8.050000,111864
2021-09-01,8.000000,8.150000,7.800000,7.900000,7.900000,129465
2021-09-02,7.900000,8.250000,7.900000,8.150000,8.150000,180264
2021-09-03,8.300000,8.350000,8.100000,8.250000,8.250000,148006
2021-09-06,8.450000,8.700000,8.250000,8.350000,8.350000,295153
2021-09-07,8.100000,8.400000,8.100000,8.150000,8.150000,121529
2021-09-08,8.150000,8.450000,8.150000,8.400000,8.400000,147179
2021-09-09,8.500000,9.200000,8.250000,9.200000,9.200000,764527
2021-09-13,9.200000,9.200000,8.600000,8.850000,8.850000,357780
2021-09-14,8.950000,9.150000,8.800000,9.050000,9.050000,190748
2021-09-15,9.150000,9.400000,8.650000,8.900000,8.900000,515009
2021-09-16,9.050000,9.250000,8.750000,9.100000,9.100000,394366
2021-09-17,9.250000,9.350000,8.850000,8.950000,8.950000,435040
2021-09-20,8.850000,9.700000,8.850000,9.350000,9.350000,827545
2021-09-21,9.450000,9.500000,8.950000,9.100000,9.100000,262953
2021-09-22,9.100000,9.700000,9.100000,9.350000,9.350000,408231
2021-09-23,9.500000,9.650000,9.300000,9.400000,9.400000,248164
2021-09-24,9.550000,9.550000,9.000000,9.100000,9.100000,283409
2021-09-27,9.050000,10.000000,9.050000,9.850000,9.850000,1731009
2021-09-28,10.000000,10.650000,9.600000,10.250000,10.250000,1942031
2021-09-29,10.000000,10.700000,10.000000,10.400000,10.400000,669575
2021-09-30,10.550000,10.650000,10.150000,10.200000,10.200000,413847
2021-10-01,10.100000,11.200000,9.900000,11.200000,11.200000,2713966
2021-10-04,11.750000,12.200000,11.500000,11.800000,11.800000,2114284
2021-10-05,11.650000,11.700000,10.900000,11.100000,11.100000,1875230
2021-10-06,11.000000,11.450000,10.750000,11.050000,11.050000,1528543
2021-10-07,11.250000,11.850000,11.050000,11.450000,11.450000,1321551
2021-10-08,11.600000,12.100000,11.500000,11.800000,11.800000,1455119
2021-10-11,12.300000,12.950000,12.200000,12.800000,12.800000,3373611
2021-10-12,12.600000,12.800000,12.200000,12.550000,12.550000,542440
2021-10-13,12.900000,13.100000,12.250000,12.500000,12.500000,425597
2021-10-14,12.450000,12.850000,11.900000,12.350000,12.350000,551458
2021-10-18,12.350000,12.550000,12.100000,12.200000,12.200000,356688
2021-10-19,12.200000,12.500000,11.600000,11.650000,11.650000,387175
2021-10-20,11.500000,11.700000,11.100000,11.100000,11.100000,225742
2021-10-21,11.450000,11.450000,10.700000,10.950000,10.950000,186623
2021-10-22,11.100000,11.400000,10.650000,11.100000,11.100000,211537
2021-10-25,11.450000,11.450000,10.550000,10.700000,10.700000,205859
2021-10-26,10.750000,11.100000,10.650000,10.950000,10.950000,135828
2021-10-27,11.050000,11.200000,10.550000,10.900000,10.900000,168848
2021-10-28,10.750000,11.100000,10.500000,10.750000,10.750000,100817
2021-10-29,10.950000,10.950000,10.300000,10.650000,10.650000,87312
2021-11-01,10.650000,11.150000,10.400000,10.600000,10.600000,173315
2021-11-02,10.400000,10.850000,10.150000,10.600000,10.600000,105854
2021-11-03,10.800000,10.800000,10.300000,10.550000,10.550000,84730
2021-11-04,10.900000,10.900000,10.550000,10.850000,10.850000,134105
2021-11-08,11.100000,11.300000,10.650000,11.100000,11.100000,256009
2021-11-09,11.300000,11.300000,10.700000,11.250000,11.250000,159508
2021-11-10,11.350000,11.800000,11.000000,11.800000,11.800000,433739
2021-11-11,12.200000,12.300000,11.350000,11.950000,11.950000,653803
2021-11-12,12.250000,12.250000,11.650000,11.750000,11.750000,191247
2021-11-15,12.000000,12.000000,11.400000,11.450000,11.450000,265351
2021-11-16,11.600000,11.800000,11.300000,11.450000,11.450000,155314
2021-11-17,11.850000,11.850000,11.100000,11.200000,11.200000,191077
2021-11-18,11.400000,11.400000,10.850000,11.050000,11.050000,121092
2021-11-22,11.200000,11.200000,10.500000,10.500000,10.500000,177808
2021-11-23,10.500000,11.000000,10.300000,10.800000,10.800000,117627
2021-11-24,10.550000,11.200000,10.550000,10.650000,10.650000,122166
2021-11-25,10.750000,11.050000,10.500000,10.900000,10.900000,122491
2021-11-26,10.550000,11.000000,10.500000,10.550000,10.550000,142026
2021-11-29,10.350000,10.400000,10.050000,10.050000,10.050000,119929
2021-11-30,9.900000,10.550000,9.650000,10.000000,10.000000,99897
2021-12-01,9.900000,10.450000,9.700000,9.950000,9.950000,105485
2021-12-02,9.950000,10.150000,9.800000,9.850000,9.850000,119463
2021-12-03,10.000000,10.250000,9.700000,10.050000,10.050000,178775
2021-12-06,10.050000,10.200000,9.800000,9.850000,9.850000,108277
2021-12-07,9.900000,10.100000,9.850000,10.000000,10.000000,96634
2021-12-08,10.250000,10.250000,9.850000,10.050000,10.050000,208828
2021-12-09,10.250000,10.500000,9.750000,10.450000,10.450000,193827
2021-12-10,10.350000,10.500000,9.950000,10.100000,10.100000,288887
2021-12-13,10.200000,10.600000,10.150000,10.350000,10.350000,233952
2021-12-14,10.500000,10.500000,10.000000,10.300000,10.300000,122374
2021-12-15,10.300000,10.500000,10.050000,10.350000,10.350000,91061
2021-12-16,10.200000,10.550000,10.200000,10.300000,10.300000,113220
2021-12-17,10.150000,10.500000,9.900000,10.000000,10.000000,144923
2021-12-20,10.350000,10.350000,9.550000,9.750000,9.750000,143902
2021-12-21,9.750000,10.000000,9.350000,9.850000,9.850000,124289
2021-12-22,9.750000,10.100000,9.700000,9.900000,9.900000,99036
2021-12-23,9.700000,10.000000,9.700000,9.850000,9.850000,83439
2021-12-24,9.700000,9.950000,9.650000,9.800000,9.800000,74171
2021-12-27,9.750000,10.000000,9.500000,9.650000,9.650000,100725
2021-12-28,9.700000,10.100000,9.700000,10.000000,10.000000,232909
2021-12-29,10.150000,10.250000,9.900000,10.000000,10.000000,135584
2021-12-30,9.750000,10.500000,9.750000,10.100000,10.100000,161870
